symbol,name,country,industry,shares,currency,indicies
298540.KQ,The Nature Holdings Co. Ltd.,South Korea,Apparel Accessories and Luxury Goods,"14,710,576",KRW,[consumer-50]
1884.TSE,THE NIPPON ROAD Co. Ltd.,Japan,Construction and Engineering,"43,946,300",JPY,[]
2602.TSE,The Nisshin OilliO GroupLtd.,Japan,Packaged Foods and Meats,"32,410,600",JPY,[]
8361.TSE,The Ogaki Kyoritsu Bank Ltd.,Japan,Regional Banks,"41,623,900",JPY,[]
8392.TSE,The Oita Bank Ltd.,Japan,Regional Banks,"15,783,600",JPY,[]
9511.TSE,The Okinawa Electric Power Company Incorporated,Japan,Electric Utilities,"54,311,100",JPY,[]
3950.TSE,The Pack Corporation,Japan,Paper and Plastic Packaging Products and Materials,"19,009,300",JPY,[]
8381.TSE,The San-in Godo BankLtd.,Japan,Regional Banks,"154,380,000",JPY,[]
9304.TSE,The Shibusawa Warehouse Co. Ltd.,Japan,Air Freight and Logistics,"15,152,200",JPY,[]
8366.TSE,The Shiga Bank Ltd.,Japan,Regional Banks,"47,477,100",JPY,[]
8387.TSE,The Shikoku Bank Ltd.,Japan,Regional Banks,"41,655,000",JPY,[]
9303.TSE,The Sumitomo Warehouse Co. Ltd.,Japan,Marine Ports and Services,"79,241,504",JPY,[]
8346.TSE,The Toho Bank Ltd.,Japan,Regional Banks,"252,056,992",JPY,[]
8344.TSE,The Yamagata Bank Ltd.,Japan,Regional Banks,"31,994,000",JPY,[]
8360.TSE,The Yamanashi Chuo BankLtd.,Japan,Regional Banks,"31,121,000",JPY,[]
5101.TSE,The Yokohama Rubber Co. Ltd.,Japan,Tires and Rubber,"160,615,008",JPY,[]
2428.TW,Thinking Electronic Industrial Co. Ltd.,Taiwan,Electronic Components,"128,113,000",TWD,[tech-100]
6481.TSE,THK Co. Ltd.,Japan,Industrial Machinery and Supplies and Components,"122,581,000",JPY,[]
8033.TW,Thunder Tiger Corp.,Taiwan,Leisure Products,"142,630,000",TWD,[consumer-50]
9927.TW,Thye Ming Industrial Co. Ltd.,Taiwan,Diversified Metals and Mining,"167,319,008",TWD,[]
6757.TW,Tigerair Taiwan Co. Ltd.,Taiwan,Passenger Airlines,"449,000,000",TWD,[consumer-50]
9746.TSE,TKC Corporation,Japan,Data Processing and Outsourced Services,"52,426,700",JPY,[]
069260.KO,TKG Huchems Co. Ltd.,South Korea,Specialty Chemicals,"40,878,588",KRW,[]
3479.TSE,TKP Corporation,Japan,Real Estate Operating Companies,"41,820,700",JPY,[]
1885.TSE,TOA Corporation,Japan,Construction and Engineering,"20,801,100",JPY,[]
6809.TSE,TOA Corporation,Japan,Consumer Electronics,"32,166,000",JPY,[consumer-50]
1882.TSE,Toa Road Corporation,Japan,Construction and Engineering,"9,504,230",JPY,[]
8841.TSE,TOC Co. Ltd.,Japan,Real Estate Operating Companies,"95,039,600",JPY,[]
3433.TSE,TOCALO Co.Ltd.,Japan,Industrial Machinery and Supplies and Components,"59,998,900",JPY,[]
9605.TSE,Toei Company Ltd.,Japan,Movies and Entertainment,"12,381,500",JPY,[entertainment-100]
1946.TSE,Toenec Corporation,Japan,Construction and Engineering,"18,695,000",JPY,[]
8129.TSE,Toho Holdings Co. Ltd.,Japan,Health Care Distributors,"64,631,300",JPY,[]
5727.TSE,Toho Titanium Co. Ltd.,Japan,Diversified Metals and Mining,"71,172,304",JPY,[]
2329.TSE,Tohokushinsha Film Corporation,Japan,Movies and Entertainment,"44,948,500",JPY,[entertainment-100]
9729.TSE,TOKAI Corp.,Japan,Health Care Distributors,"35,227,300",JPY,[]
3167.TSE,TOKAI Holdings Corporation,Japan,Industrial Conglomerates,"131,356,000",JPY,[]
6995.TSE,Tokai Rika Co. Ltd.,Japan,Automotive Parts and Equipment,"91,322,800",JPY,[]
8616.TSE,Tokai Tokyo Financial Holdings Inc.,Japan,Investment Banking and Brokerage,"248,955,008",JPY,[]
1766.TSE,Token Corporation,Japan,Homebuilding,"13,444,100",JPY,[]
3708.TSE,Tokushu Tokai Paper Co. Ltd.,Japan,Paper Products,"11,894,300",JPY,[]
4043.TSE,Tokuyama Corporation,Japan,Specialty Chemicals,"71,951,296",JPY,[]
9501.TSE,Tokyo Electric Power Company Holdings Incorporated,Japan,Electric Utilities,"1,602,150,016",JPY,[]
2760.TSE,Tokyo Electron Device Limited,Japan,Technology Distributors,"29,845,600",JPY,[]
7173.TSE,Tokyo Kiraboshi Financial Group Inc.,Japan,Regional Banks,"30,113,100",JPY,[]
4186.TSE,Tokyo Ohka Kogyo Co. Ltd.,Japan,Specialty Chemicals,"40,278,700",JPY,[]
5423.TSE,Tokyo Steel Manufacturing Co. Ltd.,Japan,Steel,"110,776,000",JPY,[]
8804.TSE,Tokyo Tatemono Co. Ltd.,Japan,Diversified Real Estate Activities,"208,892,000",JPY,[]
9672.TSE,Tokyotokeiba Co.Ltd.,Japan,Leisure Facilities,"27,413,500",JPY,[consumer-50]
1720.TSE,Tokyu Construction Co. Ltd.,Japan,Construction and Engineering,"105,132,000",JPY,[]
3946.TSE,Tomoku Co. Ltd.,Japan,Paper and Plastic Packaging Products and Materials,"16,429,600",JPY,[]
8600.TSE,TOMONY Holdings Inc.,Japan,Regional Banks,"162,058,000",JPY,[]
7867.TSE,TOMY Company Ltd.,Japan,Leisure Products,"90,724,896",JPY,[consumer-50]
9907.TW,Ton Yi Industrial Corp.,Taiwan,Metal Glass and Plastic Containers,"1,579,139,968",TWD,[]
9070.TSE,Tonami Holdings Co. Ltd.,Japan,Air Freight and Logistics,"9,062,760",JPY,[]
6271.TW,Tong Hsing Electronic Industries Ltd.,Taiwan,Electronic Components,"209,058,000",TWD,[tech-100]
1319.TW,Tong Yang Industry Co. Ltd.,Taiwan,Automotive Parts and Equipment,"591,476,992",TWD,[]
082640.KO,Tong Yang Life Insurance Co. Ltd.,South Korea,Life and Health Insurance,"161,358,585",KRW,[]
360070.KQ,TOP MATERIAL Co. Ltd,South Korea,Electrical Components and Equipment,"7,984,343",KRW,[]
7732.TSE,Topcon Corporation,Japan,Electronic Equipment and Instruments,"105,297,000",JPY,[tech-100]
4536.TW,Topkey Corporation,Taiwan,Leisure Products,"90,820,000",TWD,[consumer-50]
5975.TSE,Topre Corporation,Japan,Automotive Parts and Equipment,"52,494,800",JPY,[]
7231.TSE,Topy Industries Limited,Japan,Steel,"22,825,500",JPY,[]
3397.TSE,TORIDOLL Holdings Corporation,Japan,Restaurants,"87,139,296",JPY,[]
4551.TSE,Torii Pharmaceutical Co. Ltd.,Japan,Pharmaceuticals,"28,099,000",JPY,[]
6363.TSE,Torishima Pump Mfg. Co. Ltd.,Japan,Industrial Machinery and Supplies and Components,"26,451,900",JPY,[]
8923.TSE,Tosei Corporation,Japan,Real Estate Development,"48,290,400",JPY,[]
6588.TSE,Toshiba Tec Corporation,Japan,Technology Hardware Storage and Peripherals,"55,374,500",JPY,[]
8920.TSE,Tosho Co. Ltd.,Japan,Leisure Facilities,"38,307,000",JPY,[consumer-50]
4042.TSE,Tosoh Corporation,Japan,Commodity Chemicals,"318,289,984",JPY,[]
9960.TSE,Totech Corporation,Japan,Trading Companies and Distributors,"13,687,500",JPY,[]
1835.TSE,Totetsu Kogyo Co. Ltd.,Japan,Construction and Engineering,"34,425,300",JPY,[]
4746.TSE,Toukei Computer Co. Ltd.,Japan,Data Processing and Outsourced Services,"8,913,060",JPY,[]
4553.TSE,Towa Pharmaceutical Co. Ltd.,Japan,Pharmaceuticals,"49,221,800",JPY,[]
1890.TSE,Toyo Construction Co. Ltd.,Japan,Construction and Engineering,"94,020,200",JPY,[]
6330.TSE,Toyo Engineering Corporation,Japan,Construction and Engineering,"38,331,100",JPY,[]
4970.TSE,Toyo Gosei Co.Ltd.,Japan,Commodity Chemicals,"7,936,920",JPY,[]
4634.TSE,Toyo Ink SC Holdings Co. Ltd.,Japan,Specialty Chemicals,"52,988,500",JPY,[]
5901.TSE,Toyo Seikan Group Holdings Ltd.,Japan,Metal Glass and Plastic Containers,"180,206,000",JPY,[]
5310.TSE,Toyo Tanso Co. Ltd.,Japan,Electrical Components and Equipment,"20,972,500",JPY,[]
3101.TSE,Toyobo Co. Ltd.,Japan,Commodity Chemicals,"88,011,200",JPY,[]
7282.TSE,Toyoda Gosei Co. Ltd.,Japan,Automotive Parts and Equipment,"129,502,000",JPY,[]
3116.TSE,Toyota Boshoku Corporation,Japan,Automotive Parts and Equipment,"186,884,000",JPY,[]
3673.TW,TPK Holding Co. Ltd.,Taiwan,Electronic Components,"406,664,000",TWD,[tech-100]
6463.TSE,TPR Co. Ltd.,Japan,Automotive Parts and Equipment,"33,698,100",JPY,[]
6183.TW,Trade-Van Information Services Co.,Taiwan,Internet Services and Infrastructure,"150,000,000",TWD,[tech-100]
9058.TSE,Trancom Co. Ltd.,Japan,Air Freight and Logistics,"9,496,740",JPY,[]
7818.TSE,TRANSACTION CO.Ltd.,Japan,Household Products,"29,104,500",JPY,[consumer-50]
2451.TW,Transcend Information Inc.,Taiwan,Technology Hardware Storage and Peripherals,"429,062,016",TWD,[]
5222.TW,Transcom Inc.,Taiwan,Semiconductors,"74,603,104",TWD,[]
9715.TSE,transcosmos inc.,Japan,Data Processing and Outsourced Services,"37,473,100",JPY,[]
9247.TSE,TRE Holdings Corporation,Japan,Environmental and Facilities Services,"51,358,700",JPY,[]
3044.TW,Tripod Technology Corporation,Taiwan,Electronic Components,"525,606,016",TWD,[tech-100]
9830.TSE,Trusco Nakayama Corporation,Japan,Trading Companies and Distributors,"65,942,300",JPY,[]
9164.TSE,TRYT Inc.,Japan,Human Resource and Employment Services,"103,000,000",JPY,[]
3611.TWO,TSC Auto ID Technology Co. Ltd.,Taiwan,Technology Hardware Storage and Peripherals,"46,765,200",TWD,[]
6443.TW,TSEC Corporation,Taiwan,Semiconductors,"512,796,992",TWD,[]
3608.TSE,TSI Holdings Co.Ltd.,Japan,Apparel Accessories and Luxury Goods,"83,575,000",JPY,[consumer-50]
2103.TW,TSRC Corporation,Taiwan,Commodity Chemicals,"825,710,016",TWD,[]
6371.TSE,Tsubakimoto Chain Co.,Japan,Industrial Machinery and Supplies and Components,"36,476,200",JPY,[]
2767.TSE,Tsuburaya Fields Holdings Inc.,Japan,Leisure Products,"65,398,600",JPY,[consumer-50]
6101.TSE,Tsugami Corporation,Japan,Industrial Machinery and Supplies and Components,"48,079,300",JPY,[]
6332.TSE,Tsukishima Holdings Co. Ltd.,Japan,Industrial Machinery and Supplies and Components,"43,990,900",JPY,[]
4540.TSE,Tsumura & Co.,Japan,Pharmaceuticals,"76,391,400",JPY,[]
6351.TSE,Tsurumi Manufacturing Co.Ltd.,Japan,Industrial Machinery and Supplies and Components,"24,563,400",JPY,[]
7937.TSE,Tsutsumi Jewelry Co.Ltd.,Japan,Apparel Accessories and Luxury Goods,"15,627,100",JPY,[consumer-50]
8157.TSE,Tsuzuki Denki Co. Ltd.,Japan,Technology Distributors,"17,920,900",JPY,[]
1232.TW,TTET Union Corporation,Taiwan,Packaged Foods and Meats,"159,975,008",TWD,[]
2729.TWO,TTFB Company Limited,Taiwan,Restaurants,"35,570,900",TWD,[]
4105.TWO,TTY Biopharm Company Limited,Taiwan,Pharmaceuticals,"248,650,000",TWD,[]
2006.TW,Tung Ho Steel Enterprise Corporation,Taiwan,Steel,"730,214,016",TWD,[]
3552.TWO,Tung Thih Electronic Co. Ltd.,Taiwan,Automotive Parts and Equipment,"85,593,000",TWD,[]
3042.TW,TXC Corporation,Taiwan,Electronic Components,"309,756,992",TWD,[tech-100]
1522.TW,TYC Brother Industrial Co. Ltd.,Taiwan,Automotive Parts and Equipment,"311,958,016",TWD,[]
2606.TW,U-Ming Marine Transport Corporation,Taiwan,Marine Transportation,"845,056,000",TWD,[]
5741.TSE,UACJ Corporation,Japan,Aluminum,"48,221,300",JPY,[]
4208.TSE,UBE Corporation,Japan,Diversified Chemicals,"97,040,600",JPY,[]
8057.TSE,Uchida Yoko Co. Ltd.,Japan,IT Consulting and Other Services,"9,829,990",JPY,[]
014830.KO,UNID Company Ltd.,South Korea,Commodity Chemicals,"6,767,600",KRW,[]
2838.TW,Union Bank of Taiwan,Taiwan,Diversified Banks,"3,773,750,016",TWD,[]
6278.TSE,Union Tool Co.,Japan,Industrial Machinery and Supplies and Components,"17,275,400",JPY,[]
5949.TSE,Unipres Corporation,Japan,Automotive Parts and Equipment,"44,466,600",JPY,[]
077500.KO,Uniquest Corporation,South Korea,Semiconductors,"26,167,938",KRW,[]
2367.TW,Unitech Printed Circuit Board Corp.,Taiwan,Electronic Components,"669,406,976",TWD,[tech-100]
7606.TSE,United Arrows Ltd.,Japan,Apparel Retail,"27,664,100",JPY,[consumer-50]
2404.TW,United Integrated Services Co. Ltd.,Taiwan,Construction and Engineering,"187,587,008",TWD,[]
3576.TW,United Renewable Energy Co. Ltd.,Taiwan,Semiconductors,"1,626,729,984",TWD,[]
3222.TSE,United Super Markets Holdings Inc.,Japan,Food Retail,"128,343,000",JPY,[consumer-50]
1104.TW,Universal Cement Corporation,Taiwan,Construction Materials,"673,217,024",TWD,[]
6425.TSE,Universal Entertainment Corporation,Japan,Leisure Products,"77,484,000",JPY,[consumer-50]
3491.TWO,Universal Microwave Technology Inc.,Taiwan,Electronic Components,"62,158,700",TWD,[tech-100]
3218.TWO,Universal Vision Biotechnology Co. Ltd.,Taiwan,Health Care Services,"84,724,704",TWD,[]
1313.TW,UPC Technology Corporation,Taiwan,Commodity Chemicals,"1,317,910,016",TWD,[]
6719.TW,uPI Semiconductor Corp.,Taiwan,Semiconductors,"81,030,000",TWD,[]
9418.TSE,USEN-NEXT HOLDINGS Co.Ltd.,Japan,Alternative Carriers,"60,093,500",JPY,[]
6925.TSE,Ushio Inc.,Japan,Electrical Components and Equipment,"114,496,000",JPY,[]
1304.TW,USI Corporation,Taiwan,Commodity Chemicals,"1,072,300,032",TWD,[]
4732.TSE,USS Co. Ltd.,Japan,Automotive Retail,"239,627,008",JPY,[consumer-50]
2146.TSE,UT Group Co.Ltd.,Japan,Human Resource and Employment Services,"39,320,600",JPY,[]
179900.KQ,UTI Inc.,South Korea,Electronic Components,"16,286,895",KRW,[tech-100]
9956.TSE,Valor Holdings Co. Ltd.,Japan,Food Retail,"53,558,500",JPY,[consumer-50]
7995.TSE,Valqua Ltd.,Japan,Commodity Chemicals,"17,551,700",JPY,[]
043150.KQ,Value Added Technology Co. Ltd.,South Korea,Health Care Equipment,"14,854,256",KRW,[]
2491.TSE,ValueCommerce Co. Ltd.,Japan,Advertising,"32,337,300",JPY,[]
323990.KQ,Vaxcell-Bio Therapeutics Co. Ltd.,South Korea,Biotechnology,"15,223,000",KRW,[]
1203.TW,Ve Wong Corporation,Taiwan,Packaged Foods and Meats,"237,706,000",TWD,[]
6058.TSE,Vector Inc.,Japan,Advertising,"47,914,000",JPY,[]
5290.TSE,Vertex Corporation,Japan,Construction Materials,"25,955,000",JPY,[]
6756.TW,VIA Labs Inc.,Taiwan,Technology Hardware Storage and Peripherals,"69,009,000",TWD,[]
2388.TW,VIA Technologies Inc.,Taiwan,Semiconductors,"498,383,008",TWD,[]
335890.KQ,VIOL Co. Ltd.,South Korea,Health Care Equipment,"58,333,152",KRW,[]
6782.TW,Visco Vision Inc.,Taiwan,Health Care Supplies,"63,000,000",TWD,[]
9416.TSE,Vision Inc.,Japan,Integrated Telecommunication Services,"48,983,600",JPY,[]
4194.TSE,Visional Inc.,Japan,Human Resource and Employment Services,"39,062,700",JPY,[]
3151.TSE,Vital KSK Holdings Inc.,Japan,Health Care Distributors,"50,917,400",JPY,[]
082920.KQ,VITZROCELL Co.Ltd.,South Korea,Electrical Components and Equipment,"22,338,987",KRW,[]
3454.TW,Vivotek Inc.,Taiwan,Electronic Equipment and Instruments,"86,568,000",TWD,[tech-100]
4771.TWO,Vizionfocus Inc.,Taiwan,Health Care Supplies,"52,454,700",TWD,[]
6409.TW,Voltronic Power Technology Corp.,Taiwan,Electrical Components and Equipment,"87,746,000",TWD,[]
310210.KQ,Voronoi Inc.,South Korea,Biotechnology,"14,310,469",KRW,[]
018290.KQ,VT Co. Ltd.,South Korea,Commodity Chemicals,"35,798,007",KRW,[]
7593.TSE,Vt Holdings Co.Ltd.,Japan,Automotive Retail,"116,884,000",JPY,[consumer-50]
338220.KQ,Vuno Inc.,South Korea,Health Care Equipment,"11,447,156",KRW,[]
393890.KQ,W-Scope Chungju Plant Co. Ltd.,South Korea,Electrical Components and Equipment,"33,696,518",KRW,[]
6619.TSE,W-SCOPE Corporation,Japan,Commodity Chemicals,"55,225,300",JPY,[]
3591.TSE,Wacoal Holdings Corp.,Japan,Apparel Accessories and Luxury Goods,"58,031,200",JPY,[consumer-50]
6727.TSE,Wacom Co. Ltd.,Japan,Technology Hardware Storage and Peripherals,"155,468,992",JPY,[]
6235.TW,Waffer Technology Corporation,Taiwan,Industrial Machinery and Supplies and Components,"192,135,008",TWD,[]
3010.TW,Wah Lee Industrial Corporation,Taiwan,Technology Distributors,"236,018,000",TWD,[]
1888.TSE,Wakachiku Construction Co. Ltd.,Japan,Construction and Engineering,"12,751,700",JPY,[]
8125.TSE,Wakita & Co.LTD.,Japan,Trading Companies and Distributors,"49,841,400",JPY,[]
1605.TW,Walsin Lihwa Corporation,Taiwan,Electrical Components and Equipment,"4,031,330,048",TWD,[]
2492.TW,Walsin Technology Corporation,Taiwan,Electronic Components,"484,804,000",TWD,[tech-100]
2918.TSE,Warabeya Nichiyo Holdings Co. Ltd.,Japan,Packaged Foods and Meats,"17,464,300",JPY,[]
7522.TSE,Watami Co. Ltd.,Japan,Restaurants,"39,985,000",JPY,[]
2475.TSE,WDB Holdings Co. Ltd.,Japan,Human Resource and Employment Services,"19,639,100",JPY,[]
4825.TSE,Weathernews Inc.,Japan,Research and Consulting Services,"11,025,200",JPY,[]
1201.TW,Wei Chuan Foods Corporation,Taiwan,Packaged Foods and Meats,"506,063,008",TWD,[]
3033.TW,Weikeng Industrial Co. Ltd.,Taiwan,Technology Distributors,"428,071,008",TWD,[]
2117.TSE,WELLNEO SUGAR Co. Ltd.,Japan,Packaged Foods and Meats,"32,761,000",JPY,[]
2436.TW,Weltrend Semiconductor Inc.,Taiwan,Semiconductors,"176,999,008",TWD,[]
101730.KQ,Wemade Max Co. Ltd.,South Korea,Interactive Home Entertainment,"33,295,292",KRW,[consumer-50]
2344.TW,Winbond Electronics Corporation,Taiwan,Semiconductors,"3,980,000,000",TWD,[]
4432.TSE,WingArc1st Inc.,Japan,Application Software,"34,139,300",JPY,[tech-100]
3416.TW,Winmate Inc.,Taiwan,Electronic Components,"73,204,000",TWD,[tech-100]
3265.TWO,Winstek Semiconductor Co. Ltd.,Taiwan,Semiconductors,"136,262,000",TWD,[]
2637.TW,Wisdom Marine Lines Co. Limited (Cayman),Taiwan,Marine Transportation,"746,409,024",TWD,[]
4953.TWO,Wistron Information Technology and Services Corporation,Taiwan,IT Consulting and Other Services,"72,344,000",TWD,[]
6285.TW,Wistron NeWeb Corporation,Taiwan,Communications Equipment,"417,425,984",TWD,[tech-100]
336570.KQ,WON TECH Co.Ltd.,South Korea,Health Care Equipment,"88,173,915",KRW,[]
104830.KQ,WONIK Materials Co.Ltd.,South Korea,Industrial Gases,"12,608,000",KRW,[]
3612.TSE,World Co. Ltd.,Japan,Apparel Retail,"33,971,000",JPY,[consumer-50]
101160.KQ,Worldex Industry & Trading Co. Ltd.,South Korea,Semiconductors,"16,510,993",KRW,[]
2727.TW,Wowprime Corp.,Taiwan,Restaurants,"82,056,200",TWD,[]
3702.TW,WPG Holdings Limited,Taiwan,Technology Distributors,"1,679,059,968",TWD,[]
3036.TW,WT Microelectronics Co. Ltd.,Taiwan,Technology Distributors,"886,796,992",TWD,[]
8281.TSE,Xebio Holdings Co. Ltd.,Japan,Other Specialty Retail,"44,212,000",JPY,[]
3374.TWO,Xintec Inc.,Taiwan,Semiconductors,"271,364,000",TWD,[]
8942.TWO,Xxentria Technology Materials Co. Ltd.,Taiwan,Building Products,"182,424,000",TWD,[]
6630.TSE,Ya-Man Ltd.,Japan,Personal Care Products,"55,021,200",JPY,[consumer-50]
1870.TSE,Yahagi Construction Co.Ltd.,Japan,Construction and Engineering,"43,009,500",JPY,[]
6250.TSE,Yamabiko Corporation,Japan,Agricultural and Farm Machinery,"41,609,700",JPY,[]
9831.TSE,Yamada Holdings Co. Ltd.,Japan,Computer and Electronics Retail,"708,369,024",JPY,[consumer-50]
7130.TSE,Yamae Group Holdings Co.Ltd.,Japan,Distributors,"23,686,600",JPY,[]
8418.TSE,Yamaguchi Financial Group Inc.,Japan,Regional Banks,"221,832,992",JPY,[]
5444.TSE,Yamato Kogyo Co. Ltd.,Japan,Steel,"64,678,900",JPY,[]
2212.TSE,Yamazaki Baking Co. Ltd.,Japan,Packaged Foods and Meats,"205,955,008",JPY,[]
8051.TSE,Yamazen Corporation,Japan,Trading Companies and Distributors,"88,843,504",JPY,[]
6691.TW,Yankey Engineering Co. Ltd.,Taiwan,Construction and Engineering,"87,388,800",TWD,[]
8279.TSE,Yaoko Co.Ltd.,Japan,Food Retail,"38,851,900",JPY,[consumer-50]
2034.TW,YC Inox Co.Ltd,Taiwan,Steel,"447,427,008",TWD,[]
5213.TWO,YeaShin International Development Co. Ltd.,Taiwan,Real Estate Development,"475,100,000",TWD,[]
9882.TSE,Yellow Hat Ltd.,Japan,Automotive Retail,"46,188,000",JPY,[consumer-50]
4306.TW,Yem Chio Co. Ltd.,Taiwan,Paper and Plastic Packaging Products and Materials,"614,587,008",TWD,[]
1907.TW,YFY Inc.,Taiwan,Paper Products,"1,660,370,048",TWD,[]
2023.TW,Yieh Phui Enterprise Co. Ltd.,Taiwan,Steel,"1,965,840,000",TWD,[]
9957.TWO,Yieh United Steel Corp.,Taiwan,Steel,"2,620,410,112",TWD,[]
5451.TSE,Yodogawa Steel Works Ltd.,Japan,Steel,"28,871,200",JPY,[]
5911.TSE,Yokogawa Bridge Holdings Corp.,Japan,Construction and Engineering,"40,749,600",JPY,[]
6841.TSE,Yokogawa Electric Corporation,Japan,Electronic Equipment and Instruments,"261,488,992",JPY,[tech-100]
2874.TSE,Yokorei Co.Ltd.,Japan,Food Distributors,"58,801,500",JPY,[]
6800.TSE,Yokowo Co. Ltd.,Japan,Electronic Components,"23,311,000",JPY,[tech-100]
1939.TSE,Yondenko Corporation,Japan,Construction and Engineering,"15,744,900",JPY,[]
8008.TSE,Yondoshi Holdings Inc.,Japan,Apparel Accessories and Luxury Goods,"21,434,400",JPY,[consumer-50]
7906.TSE,YONEX Co. Ltd.,Japan,Leisure Products,"87,151,800",JPY,[consumer-50]
9861.TSE,Yoshinoya Holdings Co. Ltd.,Japan,Restaurants,"64,680,100",JPY,[]
008730.KO,Youlchon Chemical Co.Ltd.,South Korea,Metal Glass and Plastic Containers,"24,800,000",KRW,[]
000670.KO,Young Poong Corporation,South Korea,Diversified Metals and Mining,"1,842,040",KRW,[]
006740.KO,Young Poong Paper Mfg Co.Ltd.,South Korea,Paper Products,"46,482,148",KRW,[]
111770.KO,Youngone Corporation,South Korea,Apparel Accessories and Luxury Goods,"44,311,468",KRW,[consumer-50]
009970.KO,Youngone Holdings Co. Ltd.,South Korea,Apparel Accessories and Luxury Goods,"13,635,592",KRW,[consumer-50]
6023.TWO,Yuanta Futures Co. Ltd.,Taiwan,Investment Banking and Brokerage,"289,976,000",TWD,[]
003470.KO,Yuanta Securities Korea Co. Ltd.,South Korea,Investment Banking and Brokerage,"199,596,576",KRW,[]
8074.TSE,Yuasa Trading Co. Ltd.,Japan,Trading Companies and Distributors,"21,047,000",JPY,[]
6790.TW,Yuen Foong Yu Consumer Products Co. Ltd.,Taiwan,Household Products,"267,128,992",TWD,[consumer-50]
056080.KQ,Yujin Robot Co. Ltd.,South Korea,Leisure Products,"37,512,152",KRW,[consumer-50]
1375.TSE,Yukiguni Maitake Co. Ltd.,Japan,Packaged Foods and Meats,"39,883,400",JPY,[]
